ENOTA,ODO_MID,ODO_ID,ODO_UIME,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
CK,16527815,94607,Planina,38.17,1997/07/01,1997/07/01,V,441818,78636
CK,16527823,94608,Postojna,50.69,1997/07/01,1997/07/01,V,438848,70966
CK,16527831,94609,Prestranek,27.64,1997/07/01,1997/07/01,V,436238,64896
CK,16527840,94610,Razdrto,5.4,1997/07/01,1997/07/01,V,426858,68966
CK,16527858,94611,Studeno,15.19,1997/07/01,1997/07/01,V,436208,76377
CK,16527866,94612,Šmihel pod Nanosom,10.96,1997/07/01,1997/07/01,V,431548,73506
CK,16527874,94613,Veliko Ubeljsko,15.3,1997/07/01,1997/07/01,V,427938,70666
CK,16527939,135601,Krajevna skupnost Dolena,13.88,1999/09/01,1999/09/01,V,563981,134984
CK,16527980,135602,Krajevna skupnost Leskovec,28.13,1999/09/01,1999/09/01,V,572401,133434
CK,16528005,69601,Krajevna skupnost Majšperk,30.65,1999/09/01,1999/09/01,V,556991,134514
CK,16528030,69602,Krajevna skupnost Ptujska gora,21,1999/09/01,1999/09/01,V,558061,133784
CK,16528048,69603,Krajevna skupnost Stoperce,21.25,1999/09/01,1999/09/01,V,554400,127764
CK,16528064,135607,Kraj.skupnost Videm pri Ptuju,11.82,2010/09/15,2010/09/15,V,568740,137075
CK,16528102,102601,Begunje na Gorenjskem,31.54,1997/07/01,1997/07/01,V,437830,137638
CK,16528129,3601,Bled,10.63,1997/07/01,1997/07/01,V,431829,136948
CK,16528137,3602,Bohinjska Bela,34.1,1997/07/01,1997/07/01,V,427479,132448
CK,16528145,102602,Brezje,8.37,1997/07/01,1997/07/01,V,440200,131777
CK,16528161,102603,Kamna Gorica,5.08,1997/07/01,1997/07/01,V,437919,131167
CK,16528170,102604,Kropa,5.61,1997/07/01,1997/07/01,V,438759,128307
CK,16528188,102605,Lancovo,20.36,1997/07/01,1997/07/01,V,434359,132908
CK,16528196,102606,Lesce,8.83,1997/07/01,1997/07/01,V,435069,135938
CK,16528200,102607,Ljubno,6.47,1997/07/01,1997/07/01,V,442330,132487
CK,16528218,102608,Mošnje,3.09,1997/07/01,1997/07/01,V,439310,132837
CK,16528226,102609,Podnart,13.71,1997/07/01,1997/07/01,V,441930,129677
CK,16528234,102610,Radovljica,8.33,1997/07/01,1997/07/01,V,436269,133978
CK,16528242,3603,Ribno,19.81,2014/11/14,2014/11/14,V,431429,135108
CK,16528269,102611,Srednja Dobrava,4.2,1997/07/01,1997/07/01,V,439809,129517
CK,16528277,3604,Zasip,4.87,2014/11/14,2014/11/14,V,431353,139384
CK,16528382,104601,Dolenja vas,57.61,1997/07/01,1997/07/01,V,484148,64606
CK,16528404,66602,Loški potok,53.19,1997/08/26,1997/08/26,V,468078,62486
CK,16528412,104602,Ribnica,65.94,1997/07/01,1997/07/01,V,479048,66586
CK,16528447,104604,Sv.Gregor,14.43,1997/07/01,1997/07/01,V,469828,71726
CK,16528455,104605,Velike Poljane,15.94,1997/07/01,1997/07/01,V,475539,74566
CK,16528498,35601,Artviže,5.71,1997/07/01,1997/07/01,V,424118,52996
CK,16528501,111607,Avber,10.98,1997/07/01,1997/07/01,V,411628,72647
CK,16528510,19601,Barka,10.22,1997/07/01,1997/07/01,V,426078,55996
CV,16528528,49001,Brestovica pri Komnu,12.88,1997/07/01,1997/07/01,V,396707,75837
CK,16528536,19602,Divača,26.25,1997/07/01,1997/07/01,V,419778,60746
CK,16528544,111608,Dutovlje,25.68,1997/07/01,1997/07/01,V,409938,71417
CV,16528552,49004,Gorjansko,12.18,1997/07/01,1997/07/01,V,400227,74287
CK,16528579,35602,Gradišče pri Materiji,6.95,1997/07/01,1997/07/01,V,426728,46256
CK,16528587,35603,Hrpelje,14.19,1997/07/01,1997/07/01,V,417918,52006
CK,16528595,111609,Kazlje,7.25,1997/07/01,1997/07/01,V,415088,69917
CV,16528609,49011,Komen,7.77,1997/07/01,1997/07/01,V,402918,75877
CK,16528617,111610,Lokev,18.35,1997/07/01,1997/07/01,V,416568,58536
CK,16528625,35604,Materija,32.7,1997/07/01,1997/07/01,V,422958,51456
CK,16528633,19603,Misliče,12.64,1997/07/01,1997/07/01,V,426838,54116
CK,16528641,35605,Obrov,48.3,1997/07/01,1997/07/01,V,428668,45146
CK,16528650,35606,Ocizla,7.65,1997/07/01,1997/07/01,V,413718,51636
CK,16528668,111611,Pliskovica,21.54,1997/07/01,1997/07/01,V,402017,71387
CK,16528676,50622,Podgorje,18.27,1997/07/01,1997/07/01,V,418177,43646
CK,16528684,111612,Povir,21.48,1997/07/01,1997/07/01,V,418018,64547
CK,16528692,35607,Prešnica,17.09,1997/07/01,1997/07/01,V,417158,48486
CK,16528706,50623,Rakitovec,9.36,1997/07/01,1997/07/01,V,419497,37156
CK,16528714,35608,Rodik,10.99,1997/07/01,1997/07/01,V,420478,54496
CK,16528722,19604,Senožeče,59.98,1997/07/01,1997/07/01,V,423978,65716
CK,16528749,111601,Sežana,38.98,1997/07/01,1997/07/01,V,412056,63233
CK,16528757,35609,Slivje,19.71,1997/07/01,1997/07/01,V,424678,47056
CV,16528765,49017,Štanjel,3.76,1997/07/01,1997/07/01,V,410178,76587
CK,16528773,111602,Štjak,13.02,1997/07/01,1997/07/01,V,415848,72347
CK,16528781,111603,Štorje,11.65,1997/07/01,1997/07/01,V,418928,66337
CK,16528790,35610,Tatre,6.85,1997/07/01,1997/07/01,V,428708,51286
CK,16528803,111604,Tomaj,20.81,1997/07/01,1997/07/01,V,413138,67027
CK,16528811,111605,Vrabče,21.96,1997/07/01,1997/07/01,V,417778,69037
CK,16528820,19605,Vreme,31.51,1997/07/01,1997/07/01,V,425968,57486
CK,16528838,50621,Zazid,13.25,1997/07/01,1997/07/01,V,416587,40636
CK,16528846,111606,Dane pri Sežani,5.73,1997/07/01,1997/07/01,V,413178,64647
CK,16528854,113601,Črešnjevec,17.93,1997/08/25,1997/08/25,V,548251,134605
CK,16528862,113602,Kebelj,39.97,1997/07/01,1997/07/01,V,530331,144675
CK,16528889,113603,Laporje,21.21,1997/07/01,1997/07/01,V,542681,133635
CK,16528897,113604,Leskovec-Stari Log,6.7,1997/07/01,1997/07/01,V,548911,138985
CK,16528943,113608,Pragersko,7.21,1997/07/01,1997/07/01,V,550862,139750
CK,16528951,113609,Spodnja Polskava,12.93,1997/07/01,1997/07/01,V,546811,142015
CK,16528978,113611,Šmartno na Pohorju,47.09,1997/07/01,1997/07/01,V,541261,143195
CK,16528986,113612,Tinje,37.08,1997/07/01,1997/07/01,V,539011,140645
CK,16528994,113613,Zgornja Ložnica,6.6,1997/07/01,1997/07/01,V,538247,138981
CK,16529001,113614,Zgornja Polskava,13.32,1997/07/01,1997/07/01,V,545331,143085
CK,16529010,113615,Impol,10.26,1997/07/01,1997/07/01,V,541861,140485
CK,16529028,113616,Alfonz Šarh,7.17,1997/07/01,1997/07/01,V,544741,141535
CK,16529036,113617,Pohorski odred,5.62,1997/08/25,1997/08/25,V,541451,138105
CK,16529044,113618,Dr. Jagodiča,19.36,1997/07/01,1997/07/01,V,544231,139115
CK,16529052,113619,Preloge,7.71,1997/07/01,1997/07/01,V,538341,136995
CK,16529079,120601,Blagovna,16.81,1997/07/01,1997/07/01,V,526550,122385
CK,16529095,120603,Dramlje,27.44,1997/07/01,1997/07/01,V,527910,125375
CK,16529109,120604,Gorica pri Slivnici,23.58,1997/07/01,1997/07/01,V,532990,115015
CK,16529117,120605,Kalobje,12.41,1997/07/01,1997/07/01,V,531590,114605
CK,16529125,120606,Loka pri Žusmu,17.75,1997/07/01,1997/07/01,V,539700,113435
CK,16529133,120607,Planina pri Sevnici,42.62,1997/07/01,1997/07/01,V,533810,107355
CK,16529141,120608,Ponikva,30.12,2006/08/16,2006/08/17,V,534790,122655
CK,16529150,120609,Prevorje,13.63,1997/07/01,1997/07/01,V,536821,109486
CK,16529168,120610,Šentjur-mesto,6.77,1997/08/11,1997/08/13,V,530550,119835
CK,16529176,120611,Šentjur - Rifnik,17.18,2006/08/16,2006/08/17,V,528140,118505
CK,16529184,122601,Bukovica - Bukovščica,21.86,1997/07/01,1997/07/01,V,438909,117787
CK,16529192,146601,Davča,23.91,1997/07/01,1997/07/01,V,425549,116007
CK,16529206,146602,Dražgoše,23.9,1997/07/01,1997/07/01,V,436489,123967
CK,16529214,122602,Godešič,5.01,1997/07/01,1997/07/01,V,450389,113837
CK,16529222,27601,Gorenja vas,54.56,1997/07/01,1997/07/01,V,433909,107807
CK,16529249,27602,Javorje,19.58,1997/07/01,1997/07/01,V,438249,114897
CK,16529257,122603,Lenart nad Lušo,10.93,1997/07/01,1997/07/01,V,439159,116407
CK,16529265,122604,Log,18.86,1997/07/01,1997/07/01,V,440279,110337
CK,16529273,27603,Lučine,15.23,2014/11/14,2014/11/14,V,437199,104697
CK,16529281,27604,Poljane nad Škofjo Loko,32.9,2014/11/14,2014/11/14,V,433789,112767
CK,16529290,122605,Reteče - Gorenja vas,4.23,1997/07/01,1997/07/01,V,452061,112931
CK,16529303,146603,Selca,15.55,1997/07/01,1997/07/01,V,437849,122957
CK,16529311,146604,Sorica,29.76,1997/07/01,1997/07/01,V,426669,122148
CK,16529320,27605,Sovodenj,14.8,2014/11/14,2014/11/14,V,426279,103547
CK,16529338,122606,Sveti Duh,6.65,1997/07/01,1997/07/01,V,447849,117047
CK,16529346,27606,Trebija,16.23,2014/11/14,2014/11/14,V,431319,105257
CK,16529354,122607,Zminec,25.48,1997/07/01,1997/07/01,V,444209,113657
CK,16529362,146605,Železniki,66.23,1997/07/01,1997/07/01,V,435131,120175
CK,16529389,122608,Kamnitnik,1.11,1997/07/01,1997/07/01,V,447549,114217
CK,16529397,122609,Stara Loka - Podlubnik,13.11,1997/07/01,1997/07/01,V,445499,116537
CK,16529419,122610,Škofja Loka - mesto,27.87,1997/08/11,1997/08/13,V,446179,114397
CK,16529427,122611,Trata,10.92,1997/07/01,1997/07/01,V,449059,114097
CK,16529443,51601,Buče,8.09,1997/07/01,1997/07/01,V,545320,106264
CK,16529451,106601,Kostrivnica,20.68,1997/07/01,1997/07/01,V,545270,125195
CK,16529460,51602,Kozje,23.55,1997/07/01,1997/07/01,V,543690,103614
CK,16529486,51603,Lesično,19.94,1997/07/01,1997/07/01,V,541550,109205
CK,16529494,124602,Mestinje,6.12,1997/07/01,1997/07/01,V,543310,120485
CK,16529508,51604,Osredek,9.49,1997/07/01,1997/07/01,V,546440,97464
CK,16529516,92604,Podčetrtek,13.42,1997/07/01,1997/07/01,V,546140,113235
CK,16529524,51605,Podsreda,19.3,1997/07/01,1997/07/01,V,546040,102314
CK,16529532,92605,Polje ob Sotli,11.06,1997/07/01,1997/07/01,V,547790,106514
CK,16529559,92606,Pristava pri Mestinju,16.51,1997/07/01,1997/07/01,V,546140,115195
CK,16529567,106603,Rogaška Slatina,41.05,1997/07/01,1997/07/01,V,549210,121504
CK,16529575,124604,Sladka gora,9.44,1997/08/28,1997/08/28,V,542290,125105
CK,16529583,106604,Sv. Florijan,9.64,1997/07/01,1997/07/01,V,553500,124514
CK,16529591,124605,Šentvid pri Grobelnem,15.93,1997/07/01,1997/07/01,V,534660,121085
CK,16529605,124606,Šmarje pri Jelšah,32.32,1997/07/01,1997/07/01,V,539970,121055
CK,16529613,124608,Sveti Štefan,15.4,1997/07/01,1997/07/01,V,538600,114965
CK,16529621,92607,Virštanj,9.15,1997/07/01,1997/07/01,V,543230,109154
CK,16529630,51606,Zagorje,9.39,1997/07/01,1997/07/01,V,537969,106414
CK,16529648,46601,Borjana - Podbela,17.19,1997/07/01,1997/07/01,V,382758,125148
CK,16529656,6601,Bovec,77.25,1997/07/01,1997/07/01,V,388448,134028
CK,16529664,46603,Breginj,35.19,1997/07/01,1997/07/01,V,379618,124898
CK,16529672,6602,Čezsoča,35.02,1997/07/01,1997/07/01,V,388868,131498
CK,16529699,128601,Dolje,6.83,1997/07/01,1997/07/01,V,399578,118758
CK,16529702,46605,Drežnica,36.29,1997/07/01,1997/07/01,V,393908,124508
CK,16529729,128604,Gorenja Trebuša,23.79,1997/07/01,1997/07/01,V,410108,99547
CK,16529737,128602,Grahovo ob Bači,14.21,1997/07/01,1997/07/01,V,413129,114438
CK,16529745,128605,Hudajužna - Obloke,6.04,1997/07/01,1997/07/01,V,416519,115838
CK,16529753,46607,Idrsko,11.19,1997/07/01,1997/07/01,V,390908,122868
CK,16529761,6603,Kal Koritnica,7.87,1997/08/11,1997/08/13,V,390548,133968
CK,16529770,128607,Kneža,37.27,1997/07/01,1997/07/01,V,406278,113228
CK,16529788,46609,Kobarid,14.49,1997/07/01,1997/07/01,V,390348,123948
CK,16529796,46602,Kred - Staro selo,17.96,1997/07/01,1997/07/01,V,385438,123788
CK,16529800,46606,Livek,11.35,1997/07/01,1997/07/01,V,391098,118608
CK,16529818,128608,Ljubinj,16.86,1997/07/01,1997/07/01,V,405298,114958
CK,16529826,6604,Log pod Mangartom,52.55,1997/07/01,1997/07/01,V,392598,141639
CK,16529834,128611,Pečine,4.93,1997/07/01,1997/07/01,V,409678,109857
CK,16529842,128613,Podbrdo,27.92,1997/07/01,1997/07/01,V,420529,120888
CK,16529869,128610,Poljubinj,8.55,1997/07/01,1997/07/01,V,403778,115638
CK,16529877,128612,Ponikve,7.86,1997/07/01,1997/07/01,V,408578,111568
CK,16529885,128614,Rut - Grant,16.81,1997/07/01,1997/07/01,V,413429,119238
CK,16529893,46604,Ladra-Smast-Libušnje,9.57,1997/07/01,1997/07/01,V,392398,123038
CK,16529907,6605,Soča - Trenta,154.78,1997/07/01,1997/07/01,V,404129,138728
CK,16529915,6606,Srpenica,13.42,1997/07/01,1997/07/01,V,384368,129038
CK,16529923,128615,Stržišče,13.9,1997/07/01,1997/07/01,V,418249,120058
CK,16529931,128617,Šentviška Gora,16.44,1997/07/01,1997/07/01,V,410948,108537
CK,16529940,128618,Tolmin,45.31,1997/07/01,1997/07/01,V,402358,116998
CK,16529958,128619,Tolminski Lom,10.12,1997/07/01,1997/07/01,V,403138,110488
CK,16529966,46608,Trnovo ob Soči,10.51,1997/07/01,1997/07/01,V,388498,127688
CK,16529974,128620,Volarje,5.11,1997/07/01,1997/07/01,V,397678,119738
CK,16529982,128621,Volče,30.02,1997/07/01,1997/07/01,V,399208,112658
CK,16530000,46610,Vrsno - Krn,28.81,1997/07/01,1997/07/01,V,396488,125928
CK,16530018,128622,Zatolmin,19.16,1997/07/01,1997/07/01,V,402148,118348
CK,16530026,6607,Žaga,26.58,1997/07/01,1997/07/01,V,383678,131268
CK,16530034,129601,Dobovec,21.62,1997/07/01,1997/07/01,V,506730,107075
CK,16530042,129602,Franc Fakin,2.86,1997/07/01,1997/07/01,V,504890,112685
CK,16530069,129603,Klek,8.38,1997/07/01,1997/07/01,V,502410,114386
CK,16530077,129604,Trbovlje - center,1.63,1997/07/01,1997/07/01,V,503010,112246
CK,16530085,129605,Trbovlje - Čeče,7.26,1997/07/01,1997/07/01,V,505340,114105
CK,16530093,129606,Zasavje,3.45,1997/07/01,1997/07/01,V,503880,109745
CK,16530107,129607,Ivana Kešeta,0.29,1997/07/01,1997/07/01,V,504400,112515
CK,16530115,129608,Franc Salomon,8.34,1997/07/01,1997/07/01,V,500950,116666
CK,16530123,129609,Fric Keršič,0.51,1997/07/01,1997/07/01,V,503790,112215
CK,16530131,129610,Alojz Hohkraut,3.77,1997/07/01,1997/07/01,V,504990,110685
CK,16530140,130601,Čatež,10.91,1997/07/01,1997/07/01,V,496169,91885
CK,16530158,130602,Dobrnič,22.81,1997/07/01,1997/07/01,V,499749,80365
CK,16530166,130603,Dolenja Nemška vas,25.61,1997/07/01,1997/07/01,V,503199,82105
CK,16530174,130604,Knežja vas,10.29,1997/07/01,1997/07/01,V,495229,84235
CK,16530212,130607,Račje Selo,7.17,1997/07/01,1997/07/01,V,500079,88135
CK,16530239,130608,Sela pri Šumberku,16.74,1997/07/01,1997/07/01,V,493539,81935
CK,16530247,130609,Svetinja,9.41,1997/07/01,1997/07/01,V,501089,80575
CK,16530255,130610,Šentlovrenc,9.92,1997/07/01,1997/07/01,V,496509,88675
CK,16530271,130612,Štefan,7.63,1997/07/01,1997/07/01,V,498499,85335
CK,16530298,130614,Trebnje,12.45,1997/07/01,1997/07/01,V,500669,85615
CK,16530301,130615,Velika Loka,11.63,1997/07/01,1997/07/01,V,497509,87845
CK,16530310,130616,Veliki Gaber,18.72,1997/07/01,1997/07/01,V,490979,86986
CK,16530328,131601,Bistrica pri Tržiču,3.94,1997/07/01,1997/07/01,V,445590,135617
CK,16530336,131602,Brezje pri Tržiču,5.39,1997/07/01,1997/07/01,V,443320,135607
CK,16530344,131603,Jelendol,51.65,1997/07/01,1997/07/01,V,448510,139307
CK,16530352,131604,Kovor,6.02,1997/07/01,1997/07/01,V,442710,132547
CK,16530379,131605,Križe,5.94,1997/07/01,1997/07/01,V,448780,133627
CK,16530387,131606,Leše,5.69,1997/07/01,1997/07/01,V,443170,134667
CK,16530395,131607,Lom pod Storžičem,23.09,1997/07/01,1997/07/01,V,448910,137167
CK,16530409,131608,Podljubelj,36.83,1997/07/01,1997/07/01,V,445170,140057
CK,16530417,131609,Pristava,1.12,1997/07/01,1997/07/01,V,445840,134517
CK,16530425,131610,Ravne,1.69,1997/08/25,1997/08/25,V,446140,137617
CK,16530433,131611,Sebenje,3.57,1997/07/01,1997/07/01,V,446080,131847
CK,16530441,131612,Senično,3.44,1997/07/01,1997/07/01,V,447770,131367
CK,16530450,131613,Tržič - mesto,6.99,1997/07/01,1997/07/01,V,446810,136457
CK,16530468,140601,Bevke,7.55,1997/07/01,1997/07/01,V,450469,93967
CK,16530476,140602,Blatna Brezovica,5.64,1997/07/01,1997/07/01,V,448809,92647
CK,16530492,140604,Drenov Grič - Lesno Brdo,6.5,2014/09/04,2014/09/04,V,448259,95507
CK,16530514,140606,Podlipa Smrečje,12.05,2014/09/04,2014/09/04,V,439829,96477
CK,16530522,140607,Sinja Gorica,2.28,1997/07/01,1997/07/01,V,447419,93607
CK,16530549,140608,Stara Vrhnika,7.59,1997/07/01,1997/07/01,V,444209,92987
CK,16530557,140609,Ligojna,5.32,2014/09/04,2014/09/04,V,445519,95097
CK,16530565,140610,Verd,22.04,1997/07/01,1997/07/01,V,448249,89907
CK,16530573,140611,Zaplana,11.16,1997/07/01,1997/07/01,V,440149,93707
CK,16530581,140612,Vrhnika Breg,1.51,2014/09/04,2014/09/04,V,446079,92747
CK,16530590,140613,Vrhnika Center,0.57,2014/09/04,2014/09/04,V,445259,91637
CK,16530603,140614,Vrhnika Vas,16.84,2014/09/04,2014/09/04,V,445109,92017
CK,16530611,142601,Čemšenik,19.55,1997/07/01,1997/07/01,V,498950,115316
CK,16530620,142602,Izlake,12.58,1997/07/01,1997/07/01,V,494360,113716
CK,16530638,142603,Kotredež,7.87,1997/07/01,1997/07/01,V,501450,112146
CK,16530646,142604,Loke-Kisovec,9.59,1997/07/01,1997/07/01,V,498220,109836
CK,16530654,142605,Mlinše-Kolovrat,28.75,1997/07/01,1997/07/01,V,488130,113336
CK,16530662,142606,Podkum,27.38,1997/07/01,1997/07/01,V,502850,103155
CK,16530689,142607,Ravenska vas,4.37,1997/07/01,1997/07/01,V,501470,110486
CK,16530697,142608,Franc Farčnik,1.81,1997/07/01,1997/07/01,V,500590,110336
CK,16530719,142609,Šentlambert,15.7,2014/09/15,2014/09/15,V,496440,107656
CK,16530727,142610,Šentgotard,5.22,1997/07/01,1997/07/01,V,492870,116436
CK,16530735,142611,Jože Marn,4.75,1997/07/01,1997/07/01,V,500210,108126
CK,16530743,142612,Rudnik - Toplice,2.3,1997/07/01,1997/07/01,V,499260,111116
CK,16530956,70601,Bresternica-Gaj,31.13,1997/07/01,1997/07/01,V,544262,159065
CK,16530964,115601,Brunšvik,3.12,1997/07/01,1997/07/01,V,555751,144654
CV,16530999,26001,Dvorjane,5.4,1997/07/01,1997/07/01,V,559239,150513
CK,16531006,98601,Fram,29.81,1997/07/01,1997/07/01,V,548351,146485
CM,16531014,70309,Studenci,3.79,1997/07/01,1997/07/01,V,548172,157695
CM,16531022,70307,Pobrežje,5.71,1997/07/01,1997/07/01,V,552532,157034
CM,16531057,70302,Ivan Cankar,8.22,1997/07/01,1997/07/01,V,551982,160844
CM,16531065,70303,Brezje-Dogoše-Zrkovci,9.8,2002/09/12,2002/09/12,V,554109,154005
CM,16531073,70310,Tabor,3.41,1997/07/01,1997/07/01,V,548682,156335
CK,16531081,70604,Kamnica,18.54,1997/07/01,1997/07/01,V,547022,159625
CV,16531090,26002,Korena,14.39,1997/07/01,1997/07/01,V,558832,155684
CK,16531103,70605,Limbuš,9.14,1997/07/01,1997/07/01,V,542992,156045
CK,16531111,70606,Malečnik-Ruperče,17.02,1997/07/01,1997/07/01,V,553182,159174
CK,16531120,115603,Marjeta-Trniče,8.09,1997/07/01,1997/07/01,V,556371,146274
CM,16531146,70305,Magdalena,1.35,1997/07/01,1997/07/01,V,548712,157065
CM,16531154,70301,Center,6.24,1997/07/01,1997/07/01,V,549372,158294
CK,16531162,70609,Pekre,10.03,1997/07/01,1997/07/01,V,545379,156185
CK,16531189,89603,Pernica,17.82,1997/07/01,1997/07/01,V,554739,162230
CK,16531197,115604,Prepolje,5.13,1997/07/01,1997/07/01,V,558761,145494
CM,16531219,70304,Koroška vrata,2.82,1998/12/02,1998/12/04,V,548522,157885
CK,16531227,98602,Rače,21.49,1997/07/01,1997/07/01,V,552331,146135
CM,16531235,70308,Radvanje,7.6,1997/07/01,1997/07/01,V,546312,155835
CK,16531243,70610,Razvanje,5.52,1997/07/01,1997/07/01,V,548672,152825
CM,16531260,70311,Tezno,6.17,1997/07/01,1997/07/01,V,551352,154634
CV,16531286,26003,Spodnji Duplek,4.84,1997/07/01,1997/07/01,V,557310,152005
CK,16531294,115605,Starše,4.57,1997/07/01,1997/07/01,V,558961,147724
CV,16531308,26005,Zgornji Duplek,6.55,1997/07/01,1997/07/01,V,556232,152434
CK,16531316,115606,Zlatoličje,7.22,1997/07/01,1997/07/01,V,560691,146584
CK,16531324,118601,Ceršak,14.83,1997/07/01,1997/07/01,V,553942,170274
CK,16531332,89602,Jarenina,15.89,1997/07/01,1997/07/01,V,553112,169154
CK,16531359,89604,Pesnica pri Mariboru,18.95,1997/07/01,1997/07/01,V,551429,163585
CK,16531367,118602,Sladki Vrh,11.62,1997/07/01,1997/07/01,V,558683,167320
CV,16531375,55003,Svečina,16.2,1997/07/01,1997/07/01,V,544192,170555
CK,16531383,118603,Šentilj,17.87,1997/07/01,1997/07/01,V,550282,170985
CK,16531391,118604,Velka,20.69,1997/07/01,1997/07/01,V,559732,169524
CV,16531405,55002,Spodnja Kungota,7.43,1997/07/01,1997/07/01,V,549712,163795
CK,16531464,34601,Boben,4.47,1997/07/01,1997/07/01,V,507130,114485
CK,16531472,34604,Rudnik,3.6,1997/07/01,1997/07/01,V,506650,112015
CV,16531499,26006,Zimica,4.05,1997/07/01,1997/07/01,V,557912,155364
CV,16531502,55001,Jurij,12.03,1997/07/01,1997/07/01,V,544142,166625
CV,16531529,7005,Hum,8.95,1997/07/01,1997/07/01,V,389238,95987
CV,16531537,7006,Vipolže,2.23,1997/07/01,1997/07/01,V,386648,93978
CV,16531545,7007,Kozana,3.69,1997/07/01,1997/07/01,V,387718,95858
CV,16531553,7008,Fojana,3.11,1997/07/01,1997/07/01,V,384338,96438
CV,16531561,7010,Neblo,11.8,1997/07/01,1997/07/01,V,385308,98978
CV,16531570,7011,Kožbana,13.18,1997/07/01,1997/07/01,V,386698,101968
CV,16531588,7012,Biljana,1.97,1997/07/01,1997/07/01,V,386728,97158
CV,16531596,7013,Cerovo,4.64,1997/07/01,1997/07/01,V,388708,94607
CK,16531600,7601,Medana,3.29,1997/07/01,1997/07/01,V,385448,94988
CK,16531618,53601,Dovje - Mojstrana,111.32,1997/07/01,1997/07/01,V,419379,148078
CK,16531634,119601,Orehovica,28.48,1997/07/01,1997/07/01,V,521969,79015
CK,16531669,83603,Kokarje,14.54,1997/07/01,1997/07/01,V,494430,129016
CK,16531693,124601,Kristan vrh,7.3,1997/08/28,1997/08/28,V,545330,120555
CK,16531707,124603,Dol - Sp. Mestinje,1.6,1997/08/28,1997/08/28,V,544940,117925
CV,16531715,88002,Papeži,11.42,1997/07/01,1997/07/01,V,477138,46926
CV,16531723,88003,Podvrh-Padovo,7.54,1997/07/01,1997/07/01,V,477878,44186
CV,16531731,88004,Ribjek-Bosljiva Loka,15.36,1997/07/01,1997/07/01,V,478978,43686
CV,16531740,91001,Buje,5.19,1997/07/01,1997/07/01,V,428888,57696
CV,16531758,91002,Čepno,2.25,1997/07/01,1997/07/01,V,429608,59386
CV,16531766,91003,Dolnja Košana,1.55,1997/07/01,1997/07/01,V,431715,58747
CV,16531774,91004,Drskovče,2.39,1997/07/01,1997/07/01,V,439358,57606
CV,16531782,91005,Gornja Košana,8.77,1997/07/01,1997/07/01,V,430968,58746
CV,16531804,91006,Gradec,0.59,1997/07/01,1997/07/01,V,436488,61906
CV,16531812,91007,Jurišče,36.8,1997/07/01,1997/07/01,V,445078,58676
CV,16531839,91008,Kal,7.35,1997/07/01,1997/07/01,V,434928,59156
CV,16531847,91009,Klenik,3.43,1997/07/01,1997/07/01,V,439228,60166
CV,16531855,91010,Mala Pristava,3.08,1997/07/01,1997/07/01,V,434568,56716
CV,16531863,91011,Nadanje selo,1.37,1997/07/01,1997/07/01,V,435838,56556
CV,16531871,91012,Narin,6.56,1997/07/01,1997/07/01,V,437188,56296
CV,16531880,91013,Neverke,3.36,1997/07/01,1997/07/01,V,432778,58816
CV,16531898,91014,Nova Sušica,2.79,1997/07/01,1997/07/01,V,433458,57446
CV,16531901,91015,Palčje,30.56,1997/07/01,1997/07/01,V,442138,59826
CV,16531910,91016,Parje,3.78,1997/07/01,1997/07/01,V,439038,58396
CV,16531928,91017,Petelinje,2.38,1997/07/01,1997/07/01,V,437388,61416
CV,16531936,91018,Pivka,6.33,1997/07/01,1997/07/01,V,437398,60376
CV,16531944,91019,Ribnica,3.06,1997/07/01,1997/07/01,V,435188,54486
CV,16531952,91020,Selce,10.32,1997/07/01,1997/07/01,V,436818,62786
CV,16531979,91021,Slovenska vas,4.4,1997/07/01,1997/07/01,V,438678,62736
CV,16531987,91023,Suhorje,5.65,1997/07/01,1997/07/01,V,430228,55736
CV,16531995,91024,Šmihel,2.02,1997/07/01,1997/07/01,V,436078,57276
CV,16532002,91025,Tabor nad Knežakom,0.95,1997/07/01,1997/07/01,V,438298,56866
CV,16532029,91026,Trnje,39.52,1997/07/01,1997/07/01,V,439628,61016
CV,16532037,91027,Velika Pristava,3.56,1997/07/01,1997/07/01,V,436398,57856
CV,16532045,91029,Zagorje,7.59,1997/07/01,1997/07/01,V,439418,55986
CK,16532053,146606,Dolenja vas,4.45,1997/07/01,1997/07/01,V,440234,119783
CK,16532070,132603,Nedelica,4.96,1997/07/01,1997/07/01,V,602796,164146
CK,16532088,132604,Renkovci,4.52,1997/07/01,1997/07/01,V,598898,167361
CK,16532487,60606,Krajevna skupnost Konjšica,9.13,2004/04/14,2004/04/14,V,497830,106396
CV,16532495,49003,Gabrovica pri Komnu,6.19,1997/07/01,1997/07/01,V,405158,74807
CV,16532509,49005,Gornja Branica,4.93,1997/07/01,1997/07/01,V,412678,75487
CV,16532517,49006,Hruševica,3.99,1997/07/01,1997/07/01,V,408928,75197
CV,16532525,49008,Klanec,1.02,1997/07/01,1997/07/01,V,398497,75447
CV,16532533,49009,Kobdilj,5.81,1997/07/01,1997/07/01,V,410788,75767
CV,16532541,49010,Kobjeglava,9.57,1997/07/01,1997/07/01,V,407278,75807
